year,team,player
2025,ソフトバンク,田上　奏大
2025,ソフトバンク,赤羽　蓮
2025,ソフトバンク,山下　恭吾
2025,ソフトバンク,長水　啓眞
2025,ソフトバンク,内野　海斗
2025,ソフトバンク,岡植　純平
2025,ソフトバンク,佐々木　明都
2025,ソフトバンク,水口　創太
2025,ソフトバンク,重松　凱人
2025,ソフトバンク,川原田　純平
2025,ソフトバンク,佐藤　航太
2025,ソフトバンク,飛田　悠成
2025,ソフトバンク,西尾　歩真
2025,ソフトバンク,盛島　稜大
2025,ソフトバンク,オスーナ
2025,ソフトバンク,アルモンテ
2025,ソフトバンク,サルディ
2025,ヤクルト,赤羽　由紘
2025,ヤクルト,並木　秀尊
2025,ヤクルト,山田　哲人
2025,ヤクルト,古賀　優大
2025,ヤクルト,西川　遥輝
2025,ヤクルト,丸山　和郁
2025,ヤクルト,川端　慎吾
2025,ヤクルト,長岡　秀樹
2025,ヤクルト,茂木　栄五郎
2025,ヤクルト,塩見　泰隆
2025,ヤクルト,宮本　丈
2025,ヤクルト,アビラ
2025,ヤクルト,石山　泰稚
2025,ヤクルト,廣澤　優
2025,ヤクルト,オスナ
2025,ヤクルト,西舘　昂汰
2025,ヤクルト,中村　優斗
2025,ヤクルト,西濱　勇星
2025,ヤクルト,翔聖
2025,ヤクルト,清水　昇
2025,ヤクルト,奥川　恭伸
2025,ヤクルト,鈴木　康平
2025,ヤクルト,石川　雅規
2025,ヤクルト,佐藤　琢磨
2025,ヤクルト,木澤　尚文
2025,ヤクルト,吉村　貢司郎
2025,ヤクルト,松本　龍之介
2025,ヤクルト,澤野　聖悠
2025,ヤクルト,星　知弥
2025,ヤクルト,サンタナ
2025,ヤクルト,根岸　辰昇
2025,ヤクルト,山野　太一
2025,ヤクルト,髙野　颯太
2025,ヤクルト,中村　悠平
2025,ヤクルト,松本　健吾
2025,ヤクルト,小川　泰弘
2025,ヤクルト,荘司　宏太
2025,ヤクルト,モイセエフ　ニキータ
2025,ヤクルト,松本　直樹
2025,ヤクルト,内山　壮真
2025,ヤクルト,田口　麗斗
2025,ヤクルト,石原　勇輝
2025,ヤクルト,西村　瑠伊斗
2025,ヤクルト,山野辺　翔
2025,ヤクルト,北村　拓己
2025,ヤクルト,ランバート
2025,ヤクルト,高梨　裕稔
2025,ヤクルト,矢崎　拓也
2025,ヤクルト,澤井　廉
2025,ヤクルト,山本　大貴
2025,ヤクルト,大西　広樹
2025,ヤクルト,小澤　怜史
2025,ヤクルト,太田　賢吾
2025,ヤクルト,高橋　奎二
2025,ヤクルト,金久保　優斗
2025,ヤクルト,山下　輝
2025,ヤクルト,北村　恵吾
2025,ヤクルト,濱田　太貴
2025,ヤクルト,原　樹理
2025,ヤクルト,長谷川　宙輝
2025,ヤクルト,田中　陽翔
2025,ヤクルト,村上　宗隆
2025,ヤクルト,坂本　拓己
2025,ヤクルト,矢野　泰二郎
2025,ヤクルト,バウマン
2025,ヤクルト,武岡　龍世
2025,ヤクルト,宮川　哲
2025,ヤクルト,竹山　日向
2025,ヤクルト,増田　珠
2025,ヤクルト,岩田　幸宏
2025,ヤクルト,鈴木　叶
2025,ヤクルト,阪口　皓亮
2025,ヤクルト,伊藤　琉偉
2025,ヤクルト,丸山　翔大
2025,ヤクルト,下川　隼佑
2025,ヤクルト,沼田　翔平
2025,ヤクルト,中川　拓真
2025,ヤクルト,橋本　星哉
2025,ヤクルト,青柳　晃洋
2025,ロッテ,荻野　貴司
2025,ロッテ,池田　来翔
2025,ロッテ,藤原　恭大
2025,ロッテ,松川　虎生
2025,ロッテ,角中　勝也
2025,ロッテ,友杉　篤輝
2025,ロッテ,安田　尚憲
2025,ロッテ,西川　史礁
2025,ロッテ,藤岡　裕大
2025,ロッテ,中村　奨吾
2025,ロッテ,上田　希由翔
2025,ロッテ,澤村　拓一
2025,ロッテ,石川　歩
2025,ロッテ,小島　和哉
2025,ロッテ,美馬　学
2025,ロッテ,種市　篤暉
2025,ロッテ,二木　康太
2025,ロッテ,唐川　侑己
2025,ロッテ,石川　柊太
2025,ロッテ,ポランコ
2025,ロッテ,石川　慎吾
2025,ロッテ,東妻　勇輔
2025,ロッテ,岡　大海
2025,ロッテ,田村　龍弘
2025,ロッテ,菊地　吏玖
2025,ロッテ,西野　勇士
2025,ロッテ,廣畑　敦也
2025,ロッテ,大谷　輝龍
2025,ロッテ,佐藤　都志也
2025,ロッテ,八木　彬
2025,ロッテ,高野　脩汰
2025,ロッテ,田中　晴也
2025,ロッテ,坂本　光士郎
2025,ロッテ,小野　郁
2025,ロッテ,髙部　瑛斗
2025,ロッテ,大下　誠一郎
2025,ロッテ,西村　天裕
2025,ロッテ,一條　力真
2025,ロッテ,サモンズ
2025,ロッテ,石垣　雅海
2025,ロッテ,宮崎　竜成
2025,ロッテ,植田　将太
2025,ロッテ,岩下　大輝
2025,ロッテ,鈴木　昭汰
2025,ロッテ,中村　稔弥
2025,ロッテ,立松　由宇
2025,ロッテ,愛斗
2025,ロッテ,山口　航輝
2025,ロッテ,益田　直也
2025,ロッテ,木村　優人
2025,ロッテ,ボス
2025,ロッテ,柿沼　友哉
2025,ロッテ,中森　俊介
2025,ロッテ,小川　龍成
2025,ロッテ,河村　説人
2025,ロッテ,早坂　響
2025,ロッテ,横山　陸人
2025,ロッテ,山本　大斗
2025,ロッテ,坂井　遼
2025,ロッテ,和田　康士朗
2025,ロッテ,廣池　康志郎
2025,ロッテ,寺地　隆成
2025,ロッテ,澤田　圭佑
2025,ロッテ,茶谷　健太
2025,ロッテ,金田　優太
2025,ロッテ,アセベド
2025,ロッテ,吉川　悠斗
2025,ロッテ,国吉　佑樹
2025,ロッテ,ゲレーロ
2025,ロッテ,ソト
2025,ロッテ,田中　楓基
2025,ロッテ,本前　郁也
2025,ロッテ,森　遼大朗
2025,ロッテ,秋山　正雲
2025,ロッテ,中村　亮太
2025,ロッテ,永島田　輝斗
2025,ロッテ,勝又　琉偉
2025,ロッテ,谷村　剛
2025,ロッテ,茨木　佑太
2025,ロッテ,長島　幸佑
2025,ロッテ,武内　涼太
2025,ロッテ,松石　信八
2025,ロッテ,髙野　光海
2025,ロッテ,藤田　和樹
2025,ロッテ,富山　紘之進
2025,ロッテ,マーティン
2025,ロッテ,パラシオス
2025,中日,尾田　剛樹
2025,中日,辻本　倫太郎
2025,中日,岡林　勇希
2025,中日,田中　幹也
2025,中日,高橋　周平
2025,中日,カリステ
2025,中日,村松　開人
2025,中日,中田　翔
2025,中日,福永　裕基
2025,中日,大島　洋平
2025,中日,石伊　雄太
2025,中日,岡田　俊哉
2025,中日,橋本　侑樹
2025,中日,草加　勝
2025,中日,柳　裕也
2025,中日,梅津　晃大
2025,中日,髙橋　宏斗
2025,中日,涌井　秀章
2025,中日,金丸　夢斗
2025,中日,大野　雄大
2025,中日,チェイビス
2025,中日,ボスラー
2025,中日,石川　昂弥
2025,中日,仲地　礼亜
2025,中日,津田　啓史
2025,中日,森　博人
2025,中日,松木平　優太
2025,中日,根尾　昂
2025,中日,森　駿太
2025,中日,伊藤　茉央
2025,中日,祖父江　大輔
2025,中日,福　敬登
2025,中日,木下　拓哉
2025,中日,福田　幸之介
2025,中日,濱　将乃介
2025,中日,松葉　貴大
2025,中日,宇佐見　真吾
2025,中日,勝野　昌慶
2025,中日,ブライト　健太
2025,中日,味谷　大誠
2025,中日,川越　誠司
2025,中日,土田　龍空
2025,中日,梅野　雄吾
2025,中日,吉田　聖弥
2025,中日,土生　翔太
2025,中日,加藤　匠馬
2025,中日,清水　達也
2025,中日,上林　誠知
2025,中日,マルテ
2025,中日,駿太
2025,中日,藤嶋　健人
2025,中日,細川　成也
2025,中日,山浅　龍之介
2025,中日,石橋　康太
2025,中日,齋藤　綱記
2025,中日,山本　泰寛
2025,中日,高橋　幸佑
2025,中日,板山　祐太郎
2025,中日,有馬　惠叶
2025,中日,佐藤　龍世
2025,中日,鵜飼　航丞
2025,中日,三浦　瑞樹
2025,中日,近藤　廉
2025,中日,松山　晋也
2025,中日,メヒア
2025,中日,マラー
2025,中日,ウォルターズ
2025,中日,ロドリゲス
2025,中日,樋口　正修
2025,中日,加藤　竜馬
2025,中日,中村　奈一輝
2025,中日,井上　剣也
2025,中日,星野　真生
2025,中日,石川　翔
2025,中日,福元　悠真
2025,中日,野中　天翔
2025,中日,森山　暁生
2025,中日,日渡　騰輝
2025,中日,菊田　翔友
2025,中日,川上　理偉
2025,中日,マルティネス
2025,中日,モニエル
2025,巨人,湯浅　大
2025,巨人,増田　大輝
2025,巨人,中田　歩夢
2025,巨人,吉川　尚輝
2025,巨人,村山　源
2025,巨人,門脇　誠
2025,巨人,田上　優弥
2025,巨人,坂本　勇人
2025,巨人,坂本　勇人
2025,巨人,宇都宮　葵星
2025,巨人,長野　久義
2025,巨人,丸　佳浩
2025,巨人,相澤　白虎
2025,巨人,大津　綾也
2025,巨人,甲斐　拓也
2025,巨人,田中　将大
2025,巨人,三浦　克也
2025,巨人,萩尾　匡也
2025,巨人,ティマ
2025,巨人,キャベッジ
2025,巨人,堀江　正太郎
2025,巨人,鈴木　圭晋
2025,巨人,大勢
2025,巨人,千葉　隆広
2025,巨人,西舘　勇陽
2025,巨人,木下　幹也
2025,巨人,山﨑　伊織
2025,巨人,園田　純規
2025,巨人,戸郷　翔征
2025,巨人,松井　颯
2025,巨人,亀田　啓太
2025,巨人,小林　誠司
2025,巨人,田村　朋輝
2025,巨人,石塚　裕惺
2025,巨人,大城　卓三
2025,巨人,坂本　達也
2025,巨人,岡本　和真
2025,巨人,竹下　徠空
2025,巨人,今村　信貴
2025,巨人,吉村　優聖歩
2025,巨人,北村　流音
2025,巨人,岸田　行倫
2025,巨人,高橋　礼
2025,巨人,富田　龍
2025,巨人,西川　歩
2025,巨人,グリフィン
2025,巨人,吹田　志道
2025,巨人,近藤　大亮
2025,巨人,赤星　優志
2025,巨人,浦田　俊輔
2025,巨人,平山　功太
2025,巨人,ケラー
2025,巨人,森本　哲星
2025,巨人,ルシアーノ
2025,巨人,泉口　友汰
2025,巨人,馬場　皐輔
2025,巨人,郡　拓也
2025,巨人,岡田　悠希
2025,巨人,フルプ
2025,巨人,中山　礼都
2025,巨人,黄　錦豪
2025,巨人,中川　皓太
2025,巨人,ヘルナンデス
2025,巨人,重信　慎之介
2025,巨人,佐々木　俊輔
2025,巨人,大城　元
2025,巨人,田中　瑛斗
2025,巨人,又木　鉄平
2025,巨人,鴨打　瑛二
2025,巨人,森田　駿哉
2025,巨人,田中　千晴
2025,巨人,フェリス
2025,巨人,バルドナード
2025,巨人,オコエ　瑠偉
2025,巨人,舟越　秀虎
2025,巨人,浅野　翔吾
2025,巨人,リチャード
2025,巨人,高梨　雄平
2025,巨人,直江　大輔
2025,巨人,乙坂　智
2025,巨人,宮原　駿介
2025,巨人,船迫　大雅
2025,巨人,若林　楽人
2025,巨人,荒巻　悠
2025,巨人,増田　陸
2025,巨人,横川　凱
2025,巨人,泉　圭輔
2025,巨人,花田　侑樹
2025,巨人,山田　龍聖
2025,巨人,石川　達也
2025,巨人,平内　龍太
2025,巨人,山瀬　慎之助
2025,巨人,代木　大和
2025,巨人,菊地　大稀
2025,巨人,笹原　操希
2025,巨人,石田　隼都
2025,巨人,石田　充冴
2025,巨人,堀田　賢慎
2025,巨人,マルティネス
2025,巨人,喜多　隆介
2025,巨人,戸田　懐生
2025,巨人,三塚　琉生
2025,巨人,井上　温大
2025,巨人,鈴木　大和
2025,巨人,京本　眞
2025,広島,上本　崇司
2025,広島,羽月　隆太郎
2025,広島,田中　広輔
2025,広島,矢野　雅哉
2025,広島,小園　海斗
2025,広島,堂林　翔太
2025,広島,秋山　翔吾
2025,広島,佐々木　泰
2025,広島,大道　温貴
2025,広島,森浦　大輔
2025,広島,大瀬良　大地
2025,広島,森　翔平
2025,広島,常廣　羽也斗
2025,広島,森下　暢仁
2025,広島,床田　寛樹
2025,広島,栗林　良吏
2025,広島,中﨑　翔太
2025,広島,髙　太一
2025,広島,黒原　拓未
2025,広島,益田　武尚
2025,広島,會澤　翼
2025,広島,佐藤　柳之介
2025,広島,ケムナ　誠
2025,広島,滝田　一希
2025,広島,坂倉　将吾
2025,広島,石原　貴規
2025,広島,菊池　涼介
2025,広島,高橋　昂也
2025,広島,赤塚　健利
2025,広島,塹江　敦哉
2025,広島,野間　峻祥
2025,広島,宇草　孔基
2025,広島,長谷部　銀次
2025,広島,磯村　嘉孝
2025,広島,鈴木　健矢
2025,広島,ドミンゲス
2025,広島,島内　颯太郎
2025,広島,林　晃汰
2025,広島,松本　竜也
2025,広島,河野　佳
2025,広島,斉藤　優汰
2025,広島,アドゥワ　誠
2025,広島,渡邉　悠斗
2025,広島,中村　健人
2025,広島,末包　昇大
2025,広島,岡本　駿
2025,広島,韮澤　雄也
2025,広島,松山　竜平
2025,広島,久保　修
2025,広島,持丸　泰輝
2025,広島,仲田　侑仁
2025,広島,大盛　穂
2025,広島,田村　俊介
2025,広島,ファビアン
2025,広島,清水　叶人
2025,広島,内田　湘大
2025,広島,髙木　翔斗
2025,広島,玉村　昇悟
2025,広島,遠藤　淳志
2025,広島,菊地　ハルン
2025,広島,ハーン
2025,広島,山足　達也
2025,広島,日髙　暖己
2025,広島,前川　誠太
2025,広島,佐藤　啓介
2025,広島,モンテロ
2025,広島,中村　奨成
2025,広島,中村　貴浩
2025,広島,辻　大雅
2025,広島,二俣　翔一
2025,広島,杉田　健
2025,広島,名原　典彦
2025,広島,安竹　俊喜
2025,広島,小船　翼
2025,広島,竹下　海斗
2025,広島,杉原　望来
2025,広島,小林　樹斗
2025,広島,ラミレス
2025,広島,ロベルト
2025,日本ハム,マルティネス
2025,日本ハム,上川畑　大悟
2025,日本ハム,野村　佑希
2025,日本ハム,松本　剛
2025,日本ハム,淺間　大基
2025,日本ハム,中島　卓也
2025,日本ハム,清水　優心
2025,日本ハム,矢澤　宏太
2025,日本ハム,生田目　翼
2025,日本ハム,加藤　貴之
2025,日本ハム,北山　亘基
2025,日本ハム,達　孝太
2025,日本ハム,伊藤　大海
2025,日本ハム,山﨑　福也
2025,日本ハム,玉井　大翔
2025,日本ハム,上原　健太
2025,日本ハム,清宮　幸太郎
2025,日本ハム,杉浦　稔大
2025,日本ハム,伏見　寅威
2025,日本ハム,金村　尚真
2025,日本ハム,宮西　尚生
2025,日本ハム,田中　正義
2025,日本ハム,古川　裕大
2025,日本ハム,河野　竜生
2025,日本ハム,細野　晴希
2025,日本ハム,郡司　裕也
2025,日本ハム,柴田　獅子
2025,日本ハム,藤田　琉生
2025,日本ハム,進藤　勇也
2025,日本ハム,堀　瑞輝
2025,日本ハム,浅利　太門
2025,日本ハム,宮崎　一樹
2025,日本ハム,古林　睿煬
2025,日本ハム,石井　一成
2025,日本ハム,有薗　直輝
2025,日本ハム,福田　俊
2025,日本ハム,福谷　浩司
2025,日本ハム,ザバラ
2025,日本ハム,水野　達稀
2025,日本ハム,阪口　樂
2025,日本ハム,バーヘイゲン
2025,日本ハム,畔柳　亨丞
2025,日本ハム,齋藤　友貴哉
2025,日本ハム,若林　晃弘
2025,日本ハム,五十幡　亮汰
2025,日本ハム,石川　直也
2025,日本ハム,池田　隆英
2025,日本ハム,水谷　瞬
2025,日本ハム,山縣　秀
2025,日本ハム,松浦　慶斗
2025,日本ハム,細川　凌平
2025,日本ハム,奈良間　大己
2025,日本ハム,根本　悠楓
2025,日本ハム,吉田　賢吾
2025,日本ハム,今川　優馬
2025,日本ハム,清水　大暉
2025,日本ハム,山城　航太郎
2025,日本ハム,田宮　裕涼
2025,日本ハム,明瀬　諒介
2025,日本ハム,万波　中正
2025,日本ハム,山本　拓実
2025,日本ハム,星野　ひので
2025,日本ハム,松岡　洸希
2025,日本ハム,福島　蓮
2025,日本ハム,柳川　大晟
2025,日本ハム,孫　易磊
2025,日本ハム,宮内　春輝
2025,日本ハム,梅林　優貴
2025,日本ハム,レイエス
2025,日本ハム,濵田　泰希
2025,日本ハム,平田　大樹
2025,日本ハム,加藤　大和
2025,日本ハム,松本　遼大
2025,日本ハム,清宮　虎多朗
2025,日本ハム,川勝　空人
2025,日本ハム,澁谷　純希
2025,日本ハム,藤田　大清
2025,日本ハム,中山　晶量
2025,日本ハム,山口　アタル
2025,日本ハム,山本　晃大
2025,日本ハム,マイカ与那嶺
2025,日本ハム,安西　叶翔
2025,日本ハム,北浦　竜次
2025,楽天,小深田　大翔
2025,楽天,宗山　塁
2025,楽天,太田　光
2025,楽天,浅村　栄斗
2025,楽天,阿部　寿樹
2025,楽天,村林　一輝
2025,楽天,鈴木　大地
2025,楽天,辰己　涼介
2025,楽天,ボイト
2025,楽天,岸　孝之
2025,楽天,ゴンザレス
2025,楽天,則本　昂大
2025,楽天,ハワード
2025,楽天,王　彦程
2025,楽天,古謝　樹
2025,楽天,荘司　康誠
2025,楽天,ターリー
2025,楽天,早川　隆久
2025,楽天,小孫　竜二
2025,楽天,水上　桂
2025,楽天,フランコ
2025,楽天,黒川　史陽
2025,楽天,田中　和基
2025,楽天,中込　陽翔
2025,楽天,岡島　豪郎
2025,楽天,酒居　知史
2025,楽天,德山　一翔
2025,楽天,平良　竜哉
2025,楽天,渡辺　翔太
2025,楽天,中島　大輔
2025,楽天,山﨑　剛
2025,楽天,島内　宏明
2025,楽天,吉納　翼
2025,楽天,弓削　隼人
2025,楽天,伊藤　裕季也
2025,楽天,江原　雅裕
